AUTOCREATE
2018-08-09T06:34:25+0200 : 0|Pimcore\Bundle\AdminBundle\Controller\Admin\LoginController::lostpasswordAction|pimcore_admin_login_lostpassword|[]|[]
2018-08-09T18:41:42+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\PageController::getDataByIdAction|pimcore_admin_page_getdatabyid|[]|{"id":"9"}
2018-08-09T18:41:42+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"9","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-09T18:41:43+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"9","assignmentCType":"document","node":"0"}
2018-08-09T18:41:43+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
2018-08-09T18:41:43+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-09T18:42:02+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\PageController::saveToSessionAction|pimcore_admin_page_savetosession|[]|{"id":"9","data":"{\"headTitle\":{\"data\":\"\",\"type\":\"input\"},..."}
2018-08-09T19:04:29+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction|pimcore_admin_misc_ping|[]|[]
2018-08-09T19:27:29+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction|pimcore_admin_misc_ping|[]|[]
2018-08-09T19:50:29+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction|pimcore_admin_misc_ping|[]|[]
2018-08-09T20:13:29+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction|pimcore_admin_misc_ping|[]|[]
2018-08-09T20:36:29+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction|pimcore_admin_misc_ping|[]|[]
2018-08-09T20:59:29+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction|pimcore_admin_misc_ping|[]|[]
2018-08-09T21:22:29+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction|pimcore_admin_misc_ping|[]|[]
2018-08-09T21:23:43+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"grouped":"1","withId":"1","node":"0"}
2018-08-09T21:23:46+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::suggestClassIdentifierAction|pimcore_admin_class_suggestclassidentifier|[]|[]
2018-08-09T21:23:51+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::addAction|pimcore_admin_class_add|[]|{"className":"ToDoList","classIdentifier":"8"}
2018-08-09T21:23:52+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"createAllowed":"true","page":"1","start":"0","limit":"25"}
2018-08-09T21:23:52+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"page":"1","start":"0","limit":"25"}
2018-08-09T21:23:52+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"grouped":"1","withId":"1","node":"0"}
2018-08-09T21:23:52+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getAction|pimcore_admin_class_get|[]|{"id":"8"}
2018-08-09T21:23:53+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getBrickUsagesAction|pimcore_admin_class_getbrickusages|[]|{"classId":"8","page":"1","start":"0","limit":"25"}
2018-08-09T21:23:53+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\IndexController::indexAction|pimcore_admin_index|[]|[]
2018-08-09T21:23:55+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getAction|pimcore_admin_class_get|[]|{"id":"8"}
2018-08-09T21:23:58+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getBrickUsagesAction|pimcore_admin_class_getbrickusages|[]|{"classId":"8","page":"1","start":"0","limit":"25"}
2018-08-09T21:23:58+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\IndexController::indexAction|pimcore_admin_index|[]|[]
2018-08-09T21:23:58+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TranslationController::addAdminTranslationKeysAction|pimcore_admin_translation_addadmintranslationkeys|[]|{"keys":"[\"ToDoList\",\"ToDoList\"]"}
2018-08-09T21:24:28+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TranslationController::addAdminTranslationKeysAction|pimcore_admin_translation_addadmintranslationkeys|[]|{"keys":"[\"classificationstore\",\"consent\"]"}
2018-08-09T21:30:15+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\IndexController::indexAction|pimcore_admin_index|[]|[]
2018-08-09T21:30:15+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getBrickUsagesAction|pimcore_admin_class_getbrickusages|[]|{"classId":"8","page":"1","start":"0","limit":"25"}
2018-08-09T21:30:49+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::suggestClassIdentifierAction|pimcore_admin_class_suggestclassidentifier|[]|[]
2018-08-09T21:30:54+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::addAction|pimcore_admin_class_add|[]|{"className":"ToDoItem","classIdentifier":"9"}
2018-08-09T21:30:55+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"page":"1","start":"0","limit":"25"}
2018-08-09T21:30:55+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"grouped":"1","withId":"1","node":"0"}
2018-08-09T21:30:55+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"createAllowed":"true","page":"1","start":"0","limit":"25"}
2018-08-09T21:30:55+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getAction|pimcore_admin_class_get|[]|{"id":"9"}
2018-08-09T21:30:56+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getBrickUsagesAction|pimcore_admin_class_getbrickusages|[]|{"classId":"9","page":"1","start":"0","limit":"25"}
2018-08-09T21:30:56+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\IndexController::indexAction|pimcore_admin_index|[]|[]
2018-08-09T21:30:57+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TranslationController::addAdminTranslationKeysAction|pimcore_admin_translation_addadmintranslationkeys|[]|{"keys":"[\"ToDoItem\",\"ToDoItem\"]"}
2018-08-09T21:30:58+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\IndexController::indexAction|pimcore_admin_index|[]|[]
2018-08-09T21:30:58+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getBrickUsagesAction|pimcore_admin_class_getbrickusages|[]|{"classId":"9","page":"1","start":"0","limit":"25"}
2018-08-09T21:30:59+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\IndexController::indexAction|pimcore_admin_index|[]|[]
2018-08-09T21:30:59+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getBrickUsagesAction|pimcore_admin_class_getbrickusages|[]|{"classId":"9","page":"1","start":"0","limit":"25"}
2018-08-09T21:32:26+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"page":"1","start":"0","limit":"25"}
2018-08-09T21:32:44+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::saveAction|pimcore_admin_class_save|[]|{"configuration":"{\"childs\":[{\"name\":\"Layout\",\"datatype\":\"...","values":"{\"id\":\"8\",\"name\":\"ToDoList\",\"description...","id":"8"}
2018-08-09T21:32:45+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"grouped":"1","withId":"1","node":"0"}
2018-08-09T21:32:45+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"page":"1","start":"0","limit":"25"}
2018-08-09T21:32:45+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"createAllowed":"true","page":"1","start":"0","limit":"25"}
2018-08-09T21:40:25+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::saveAction|pimcore_admin_class_save|[]|{"configuration":"{\"childs\":[{\"name\":\"Layout\",\"datatype\":\"...","values":"{\"id\":\"8\",\"name\":\"ToDoList\",\"description...","id":"8"}
2018-08-09T21:40:26+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"createAllowed":"true","page":"1","start":"0","limit":"25"}
2018-08-09T21:40:26+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"page":"1","start":"0","limit":"25"}
2018-08-09T21:40:26+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ClassController::getTreeAction|pimcore_admin_class_gettree|[]|{"grouped":"1","withId":"1","node":"0"}
2018-08-09T21:45:57+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction|pimcore_admin_misc_ping|[]|[]
2018-08-09T22:08:57+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::pingAction|pimcore_admin_misc_ping|[]|[]
